# x_m,y_m,w_tr_right_m,w_tr_left_m
15.71967741935484,9.331290322580644,0.22,0.22
15.68774193548387,9.337096774193547,0.22,0.22
15.656129032258065,9.34290322580645,0.22,0.22
15.62451612903226,9.348709677419356,0.22,0.22
15.59258064516129,9.354193548387098,0.22,0.22
15.560645161290322,9.359354838709676,0.22,0.22
15.529032258064516,9.36451612903226,0.22,0.22
15.49709677419355,9.369677419354838,0.22,0.22
15.46516129032258,9.37483870967742,0.22,0.22
15.433225806451611,9.379677419354838,0.22,0.22
15.401290322580644,9.384516129032258,0.22,0.22
15.369354838709675,9.389032258064516,0.22,0.22
15.337419354838708,9.393548387096772,0.22,0.22
15.305483870967745,9.39806451612903,0.22,0.22
15.273548387096774,9.402258064516127,0.22,0.22
15.241612903225809,9.406451612903227,0.22,0.22
15.209677419354838,9.410645161290324,0.22,0.22
15.177741935483873,9.41451612903226,0.22,0.22
15.14548387096774,9.418387096774197,0.22,0.22
15.113548387096774,9.422258064516129,0.22,0.22
15.081612903225803,9.425806451612903,0.22,0.22
15.04967741935484,9.429354838709678,0.22,0.22
15.01774193548387,9.432580645161291,0.22,0.22
14.985483870967744,9.436129032258064,0.22,0.22
14.953548387096774,9.439354838709678,0.22,0.22
14.921612903225808,9.442258064516128,0.22,0.22
14.889354838709677,9.44516129032258,0.22,0.22
14.85741935483871,9.448064516129032,0.22,0.22
14.82548387096774,9.450645161290325,0.22,0.22
14.793225806451613,9.453548387096774,0.22,0.22
14.761290322580646,9.455806451612904,0.22,0.22
14.729032258064516,9.458387096774192,0.22,0.22
14.697096774193549,9.46032258064516,0.22,0.22
14.66483870967742,9.462580645161289,0.22,0.22
14.632903225806452,9.464516129032257,0.22,0.22
14.600645161290323,9.466451612903224,0.22,0.22
14.568709677419356,9.468064516129033,0.22,0.22
14.536451612903226,9.46967741935484,0.22,0.22
14.504516129032258,9.471290322580646,0.22,0.22
14.47225806451613,9.47258064516129,0.22,0.22
14.44,9.473870967741936,0.22,0.22
14.408064516129032,9.475161290322582,0.22,0.22
14.375806451612902,9.476129032258063,0.22,0.22
14.343548387096773,9.47709677419355,0.22,0.22
14.311290322580644,9.477741935483872,0.22,0.22
14.279354838709676,9.478387096774194,0.22,0.22
14.24709677419355,9.479032258064516,0.22,0.22
14.21483870967742,9.479354838709678,0.22,0.22
14.182580645161291,9.47967741935484,0.22,0.22
14.15032258064516,9.48,0.22,0.22
14.118064516129031,9.48,0.22,0.22
14.086129032258064,9.48,0.22,0.22
14.053870967741936,9.48,0.22,0.22
14.021612903225806,9.47967741935484,0.22,0.22
13.989354838709678,9.479354838709678,0.22,0.22
13.957096774193548,9.478709677419356,0.22,0.22
13.92483870967742,9.478387096774194,0.22,0.22
13.89258064516129,9.477741935483872,0.22,0.22
13.860645161290323,9.476774193548389,0.22,0.22
13.828387096774192,9.475806451612904,0.22,0.22
13.796129032258063,9.47483870967742,0.22,0.22
13.763870967741935,9.473870967741936,0.22,0.22
13.731612903225807,9.47258064516129,0.22,0.22
13.699677419354838,9.471290322580646,0.22,0.22
13.66741935483871,9.46967741935484,0.22,0.22
13.63516129032258,9.468387096774192,0.22,0.22
13.602903225806452,9.466451612903224,0.22,0.22
13.570967741935483,9.46483870967742,0.22,0.22
13.538709677419355,9.462903225806452,0.22,0.22
13.506774193548386,9.460967741935484,0.22,0.22
13.474516129032258,9.458709677419357,0.22,0.22
13.442258064516128,9.456451612903225,0.22,0.22
13.410322580645165,9.454193548387096,0.22,0.22
13.378064516129031,9.451612903225806,0.22,0.22
13.346129032258066,9.449032258064516,0.22,0.22
13.313870967741936,9.446129032258064,0.22,0.22
13.281935483870967,9.443225806451611,0.22,0.22
13.25,9.44032258064516,0.22,0.22
13.21774193548387,9.43741935483871,0.22,0.22
13.185806451612905,9.434193548387096,0.22,0.22
13.153870967741934,9.430645161290323,0.22,0.22
13.121612903225806,9.427096774193547,0.22,0.22
13.089677419354835,9.423548387096774,0.22,0.22
13.057741935483872,9.42,0.22,0.22
13.025806451612905,9.416129032258064,0.22,0.22
12.993870967741936,9.411935483870968,0.22,0.22
12.961935483870969,9.408064516129032,0.22,0.22
12.93,9.403870967741934,0.22,0.22
12.89806451612903,9.399354838709677,0.22,0.22
12.866129032258064,9.39483870967742,0.22,0.22
12.834193548387097,9.390322580645162,0.22,0.22
12.80225806451613,9.385806451612902,0.22,0.22
12.770645161290322,9.380967741935484,0.22,0.22
12.738709677419354,9.376129032258063,0.22,0.22
12.706774193548387,9.370967741935484,0.22,0.22
12.67516129032258,9.365806451612904,0.22,0.22
12.643225806451612,9.360645161290323,0.22,0.22
12.611612903225806,9.35516129032258,0.22,0.22
12.58,9.34967741935484,0.22,0.22
12.548064516129031,9.344193548387098,0.22,0.22
12.516451612903223,9.338709677419354,0.22,0.22
12.48483870967742,9.33290322580645,0.22,0.22
12.453225806451613,9.327096774193548,0.22,0.22
12.421290322580646,9.320967741935483,0.22,0.22
12.389677419354838,9.31483870967742,0.22,0.22
12.358064516129032,9.308709677419357,0.22,0.22
12.326451612903226,9.30258064516129,0.22,0.22
12.29483870967742,9.296129032258063,0.22,0.22
12.263225806451612,9.28967741935484,0.22,0.22
12.231612903225807,9.282903225806452,0.22,0.22
12.20032258064516,9.276451612903225,0.22,0.22
12.168709677419356,9.26967741935484,0.22,0.22
12.137096774193548,9.26290322580645,0.22,0.22
12.105483870967742,9.255806451612903,0.22,0.22
12.074193548387097,9.248709677419354,0.22,0.22
12.04258064516129,9.241612903225809,0.22,0.22
12.011290322580646,9.234193548387095,0.22,0.22
11.97967741935484,9.22709677419355,0.22,0.22
11.948387096774193,9.21935483870968,0.22,0.22
11.91709677419355,9.211935483870969,0.22,0.22
11.88548387096774,9.204193548387096,0.22,0.22
11.854193548387098,9.196451612903225,0.22,0.22
11.822903225806453,9.188709677419356,0.22,0.22
11.791612903225808,9.180645161290323,0.22,0.22
11.760645161290322,9.172580645161291,0.22,0.22
11.729354838709678,9.164193548387097,0.22,0.22
11.698064516129032,9.156129032258065,0.22,0.22
11.66709677419355,9.147419354838709,0.22,0.22
11.636129032258063,9.139032258064516,0.22,0.22
11.60516129032258,9.13,0.22,0.22
11.574193548387097,9.121290322580643,0.22,0.22
11.543548387096775,9.11225806451613,0.22,0.22
11.51258064516129,9.102903225806452,0.22,0.22
11.481935483870968,9.093548387096773,0.22,0.22
11.451290322580643,9.083870967741936,0.22,0.22
11.420967741935485,9.074193548387097,0.22,0.22
11.390645161290324,9.064193548387095,0.22,0.22
11.360322580645162,9.053870967741936,0.22,0.22
11.33032258064516,9.043225806451613,0.22,0.22
11.300322580645162,9.032580645161293,0.22,0.22
11.27032258064516,9.021612903225806,0.22,0.22
11.240645161290322,9.01032258064516,0.22,0.22
11.211290322580645,8.998709677419354,0.22,0.22
11.181935483870967,8.986451612903226,0.22,0.22
11.152903225806453,8.974193548387097,0.22,0.22
11.124193548387098,8.961612903225806,0.22,0.22
11.095483870967742,8.948387096774193,0.22,0.22
11.067419354838709,8.93483870967742,0.22,0.22
11.03935483870968,8.920967741935485,0.22,0.22
11.011612903225808,8.906451612903227,0.22,0.22
10.984193548387095,8.891612903225806,0.22,0.22
10.95741935483871,8.876129032258065,0.22,0.22
10.930645161290323,8.860322580645162,0.22,0.22
10.904516129032258,8.843870967741937,0.22,0.22
10.878709677419357,8.827096774193548,0.22,0.22
10.853548387096774,8.80967741935484,0.22,0.22
10.828709677419354,8.791612903225808,0.22,0.22
10.804193548387095,8.773225806451613,0.22,0.22
10.78064516129032,8.754193548387097,0.22,0.22
10.757096774193547,8.734516129032258,0.22,0.22
10.734516129032258,8.714193548387096,0.22,0.22
10.712258064516128,8.693548387096774,0.22,0.22
10.690645161290323,8.672258064516129,0.22,0.22
10.66967741935484,8.650322580645161,0.22,0.22
10.649032258064516,8.628064516129033,0.22,0.22
10.629354838709675,8.605161290322581,0.22,0.22
10.61,8.581612903225805,0.22,0.22
10.591290322580644,8.557419354838709,0.22,0.22
10.573548387096771,8.532903225806452,0.22,0.22
10.556129032258063,8.508064516129032,0.22,0.22
10.53935483870968,8.48258064516129,0.22,0.22
10.523225806451611,8.456774193548387,0.22,0.22
10.507741935483873,8.43032258064516,0.22,0.22
10.492903225806453,8.403548387096773,0.22,0.22
10.478709677419356,8.376451612903226,0.22,0.22
10.46516129032258,8.348709677419356,0.22,0.22
10.451935483870969,8.320645161290322,0.22,0.22
10.439354838709678,8.29258064516129,0.22,0.22
10.42741935483871,8.263870967741935,0.22,0.22
10.415806451612903,8.23516129032258,0.22,0.22
10.40483870967742,8.205806451612903,0.22,0.22
10.394516129032258,8.176451612903225,0.22,0.22
10.384193548387096,8.146774193548387,0.22,0.22
10.37483870967742,8.116774193548387,0.22,0.22
10.365483870967742,8.086774193548386,0.22,0.22
10.356774193548388,8.056451612903226,0.22,0.22
10.348064516129034,8.026129032258064,0.22,0.22
10.34,7.9954838709677425,0.22,0.22
10.332258064516129,7.964838709677419,0.22,0.22
10.324516129032258,7.933870967741935,0.22,0.22
10.317419354838709,7.902903225806452,0.22,0.22
10.31032258064516,7.871935483870968,0.22,0.22
10.303548387096775,7.840645161290323,0.22,0.22
10.297096774193548,7.809354838709678,0.22,0.22
10.290645161290325,7.778064516129032,0.22,0.22
10.28451612903226,7.746774193548387,0.22,0.22
10.278387096774193,7.715483870967742,0.22,0.22
10.272258064516128,7.683870967741935,0.22,0.22
10.266451612903223,7.652258064516129,0.22,0.22
10.260967741935485,7.620645161290323,0.22,0.22
10.25516129032258,7.589354838709678,0.22,0.22
10.24967741935484,7.55741935483871,0.22,0.22
10.244516129032258,7.525806451612904,0.22,0.22
10.239032258064515,7.494193548387097,0.22,0.22
10.233870967741936,7.462580645161291,0.22,0.22
10.228387096774194,7.430645161290323,0.22,0.22
10.223225806451614,7.399032258064516,0.22,0.22
10.218064516129033,7.3670967741935485,0.22,0.22
10.212903225806452,7.335483870967742,0.22,0.22
10.208064516129031,7.303548387096774,0.22,0.22
10.202903225806452,7.271935483870968,0.22,0.22
10.19774193548387,7.24,0.22,0.22
10.192903225806452,7.208064516129032,0.22,0.22
10.18774193548387,7.176129032258065,0.22,0.22
10.182903225806452,7.144516129032258,0.22,0.22
10.177741935483873,7.112580645161291,0.22,0.22
10.172903225806452,7.080645161290323,0.22,0.22
10.168064516129032,7.048709677419355,0.22,0.22
10.162903225806453,7.016774193548388,0.22,0.22
10.158064516129032,6.98483870967742,0.22,0.22
10.153225806451612,6.952903225806451,0.22,0.22
10.14806451612903,6.920967741935484,0.22,0.22
10.143225806451612,6.889032258064516,0.22,0.22
10.138387096774194,6.857096774193548,0.22,0.22
10.133548387096774,6.825161290322581,0.22,0.22
10.128387096774194,6.793548387096774,0.22,0.22
10.123548387096774,6.761612903225807,0.22,0.22
10.118709677419355,6.729677419354839,0.22,0.22
10.113870967741937,6.697741935483871,0.22,0.22
10.108709677419355,6.665806451612903,0.22,0.22
10.103870967741935,6.633870967741935,0.22,0.22
10.099032258064517,6.601935483870967,0.22,0.22
10.094193548387098,6.569999999999999,0.22,0.22
10.089032258064517,6.538064516129032,0.22,0.22
10.084193548387097,6.506451612903225,0.22,0.22
10.079354838709676,6.474516129032258,0.22,0.22
10.074516129032258,6.44258064516129,0.22,0.22
10.069354838709677,6.410645161290322,0.22,0.22
10.064516129032258,6.379032258064516,0.22,0.22
10.05967741935484,6.347096774193548,0.22,0.22
10.05483870967742,6.315161290322581,0.22,0.22
10.04967741935484,6.283548387096774,0.22,0.22
10.04483870967742,6.251612903225807,0.22,0.22
10.03967741935484,6.219677419354839,0.22,0.22
10.03483870967742,6.188064516129033,0.22,0.22
10.029677419354838,6.156129032258065,0.22,0.22
10.024838709677418,6.124193548387097,0.22,0.22
10.01967741935484,6.0925806451612905,0.22,0.22
10.014516129032256,6.0606451612903225,0.22,0.22
10.009354838709678,6.0287096774193545,0.22,0.22
10.004193548387097,5.997096774193548,0.22,0.22
9.999032258064515,5.96516129032258,0.22,0.22
9.993870967741936,5.933548387096774,0.22,0.22
9.988387096774192,5.901612903225806,0.22,0.22
9.983225806451614,5.87,0.22,0.22
9.977741935483872,5.838064516129032,0.22,0.22
9.971935483870968,5.806451612903226,0.22,0.22
9.966451612903224,5.77483870967742,0.22,0.22
9.96064516129032,5.743225806451613,0.22,0.22
9.95483870967742,5.711612903225807,0.22,0.22
9.948709677419355,5.680000000000001,0.22,0.22
9.942580645161293,5.648387096774194,0.22,0.22
9.936129032258064,5.616774193548388,0.22,0.22
9.92967741935484,5.585483870967742,0.22,0.22
9.923225806451612,5.553870967741935,0.22,0.22
9.916129032258064,5.52258064516129,0.22,0.22
9.909032258064515,5.491290322580645,0.22,0.22
9.901612903225804,5.460322580645162,0.22,0.22
9.894193548387095,5.429032258064517,0.22,0.22
9.886129032258063,5.398064516129033,0.22,0.22
9.878064516129031,5.3674193548387095,0.22,0.22
9.869677419354838,5.336451612903226,0.22,0.22
9.860967741935484,5.305806451612903,0.22,0.22
9.851612903225806,5.275483870967742,0.22,0.22
9.842258064516129,5.24483870967742,0.22,0.22
9.83258064516129,5.214516129032258,0.22,0.22
9.822258064516127,5.184516129032258,0.22,0.22
9.811612903225807,5.154516129032258,0.22,0.22
9.800645161290324,5.12483870967742,0.22,0.22
9.789032258064516,5.09516129032258,0.22,0.22
9.77741935483871,5.065806451612903,0.22,0.22
9.764838709677418,5.0364516129032255,0.22,0.22
9.752258064516129,5.007419354838709,0.22,0.22
9.739032258064515,4.978709677419355,0.22,0.22
9.725483870967745,4.949999999999999,0.22,0.22
9.711612903225806,4.921612903225806,0.22,0.22
9.697096774193549,4.893225806451613,0.22,0.22
9.682258064516128,4.865161290322581,0.22,0.22
9.66709677419355,4.83741935483871,0.22,0.22
9.651290322580644,4.8100000000000005,0.22,0.22
9.63516129032258,4.78258064516129,0.22,0.22
9.618709677419355,4.75516129032258,0.22,0.22
9.60193548387097,4.728387096774194,0.22,0.22
9.58483870967742,4.701290322580645,0.22,0.22
9.567419354838709,4.674838709677419,0.22,0.22
9.549354838709675,4.648387096774194,0.22,0.22
9.531290322580649,4.622258064516129,0.22,0.22
9.51290322580645,4.596129032258064,0.22,0.22
9.493870967741936,4.570322580645161,0.22,0.22
9.47483870967742,4.5445161290322575,0.22,0.22
9.455483870967742,4.519032258064517,0.22,0.22
9.436129032258064,4.493548387096775,0.22,0.22
9.416129032258064,4.468064516129032,0.22,0.22
9.396129032258065,4.442903225806451,0.22,0.22
9.376129032258063,4.418064516129032,0.22,0.22
9.355483870967742,4.393225806451613,0.22,0.22
9.33483870967742,4.368387096774193,0.22,0.22
9.314193548387095,4.343548387096774,0.22,0.22
9.293225806451613,4.319032258064516,0.22,0.22
9.272258064516128,4.2948387096774185,0.22,0.22
9.250967741935485,4.2703225806451615,0.22,0.22
9.22967741935484,4.2461290322580645,0.22,0.22
9.208387096774192,4.221935483870968,0.22,0.22
9.186774193548388,4.197741935483871,0.22,0.22
9.16516129032258,4.1735483870967744,0.22,0.22
9.143548387096772,4.149677419354839,0.22,0.22
9.121935483870969,4.125806451612903,0.22,0.22
9.1,4.101935483870967,0.22,0.22
9.078064516129032,4.078064516129032,0.22,0.22
9.056129032258063,4.054193548387097,0.22,0.22
9.034193548387098,4.030645161290322,0.22,0.22
9.012258064516129,4.006774193548387,0.22,0.22
8.990322580645161,3.983225806451613,0.22,0.22
8.968387096774192,3.9596774193548394,0.22,0.22
8.946129032258064,3.935806451612904,0.22,0.22
8.924193548387096,3.912258064516129,0.22,0.22
8.902258064516129,3.888709677419355,0.22,0.22
8.879999999999999,3.86516129032258,0.22,0.22
8.858064516129033,3.841612903225807,0.22,0.22
8.835806451612903,3.818064516129032,0.22,0.22
8.813870967741936,3.794193548387097,0.22,0.22
8.791935483870969,3.7706451612903225,0.22,0.22
8.769677419354839,3.747096774193549,0.22,0.22
8.747741935483871,3.7235483870967743,0.22,0.22
8.725806451612904,3.7,0.22,0.22
8.703870967741935,3.676129032258064,0.22,0.22
8.681935483870967,3.6525806451612906,0.22,0.22
8.65967741935484,3.6287096774193546,0.22,0.22
8.63774193548387,3.605161290322581,0.22,0.22
8.616129032258065,3.5816129032258064,0.22,0.22
8.594193548387098,3.5577419354838717,0.22,0.22
8.572258064516129,3.5338709677419358,0.22,0.22
8.550322580645162,3.510322580645161,0.22,0.22
8.528387096774193,3.4864516129032257,0.22,0.22
8.506774193548386,3.462903225806452,0.22,0.22
8.484838709677419,3.439032258064516,0.22,0.22
8.463225806451613,3.415161290322581,0.22,0.22
8.441290322580645,3.391290322580645,0.22,0.22
8.419677419354839,3.367741935483872,0.22,0.22
8.39806451612903,3.343870967741936,0.22,0.22
8.376129032258065,3.32,0.22,0.22
8.354516129032259,3.2964516129032257,0.22,0.22
8.33290322580645,3.27258064516129,0.22,0.22
8.311290322580644,3.2487096774193547,0.22,0.22
8.28967741935484,3.225,0.22,0.22
8.268064516129032,3.201225806451613,0.22,0.22
8.246451612903225,3.177451612903226,0.22,0.22
8.22483870967742,3.1536774193548385,0.22,0.22
8.203225806451613,3.129903225806452,0.22,0.22
8.181612903225806,3.106129032258065,0.22,0.22
8.16,3.0823548387096773,0.22,0.22
8.138387096774194,3.0585806451612902,0.22,0.22
8.116774193548387,3.034806451612903,0.22,0.22
8.095161290322581,3.011,0.22,0.22
8.073548387096775,2.987225806451613,0.22,0.22
8.051935483870968,2.9634193548387096,0.22,0.22
8.03032258064516,2.9396129032258065,0.22,0.22
8.008709677419356,2.9158064516129034,0.22,0.22
7.987096774193549,2.892,0.22,0.22
7.965483870967742,2.8681612903225804,0.22,0.22
7.943870967741935,2.8443548387096773,0.22,0.22
7.92225806451613,2.8205161290322582,0.22,0.22
7.900322580645161,2.7967096774193547,0.22,0.22
7.878709677419355,2.772870967741936,0.22,0.22
7.857096774193548,2.749032258064516,0.22,0.22
7.835483870967742,2.7251935483870966,0.22,0.22
7.813870967741935,2.701387096774193,0.22,0.22
7.792258064516129,2.6775483870967745,0.22,0.22
7.770645161290322,2.653741935483871,0.22,0.22
7.749032258064516,2.629935483870968,0.22,0.22
7.72741935483871,2.6060967741935483,0.22,0.22
7.7054838709677425,2.5822903225806453,0.22,0.22
7.683870967741935,2.558516129032258,0.22,0.22
7.662258064516129,2.5347096774193547,0.22,0.22
7.6406451612903235,2.510935483870968,0.22,0.22
7.618709677419355,2.4871612903225806,0.22,0.22
7.597096774193548,2.463387096774193,0.22,0.22
7.575483870967742,2.4396129032258065,0.22,0.22
7.553548387096774,2.4158709677419354,0.22,0.22
7.531935483870968,2.3920967741935484,0.22,0.22
7.51,2.3683548387096773,0.22,0.22
7.4883870967741935,2.3446451612903223,0.22,0.22
7.466451612903226,2.3209032258064517,0.22,0.22
7.444516129032258,2.2971935483870967,0.22,0.22
7.422580645161291,2.2734838709677416,0.22,0.22
7.400645161290322,2.249774193548387,0.22,0.22
7.379032258064516,2.226064516129032,0.22,0.22
7.357096774193548,2.2023548387096774,0.22,0.22
7.3348387096774195,2.178677419354839,0.22,0.22
7.312903225806451,2.155,0.22,0.22
7.290967741935484,2.131322580645161,0.22,0.22
7.269032258064517,2.107645161290322,0.22,0.22
7.247096774193548,2.084,0.22,0.22
7.224838709677419,2.060322580645161,0.22,0.22
7.202903225806451,2.036709677419355,0.22,0.22
7.180645161290323,2.0130645161290324,0.22,0.22
7.158709677419354,1.9894516129032256,0.22,0.22
7.136451612903225,1.9658387096774197,0.22,0.22
7.114516129032259,1.942225806451613,0.22,0.22
7.0922580645161295,1.9186451612903224,0.22,0.22
7.070322580645161,1.8950645161290325,0.22,0.22
7.048064516129033,1.871483870967742,0.22,0.22
7.026129032258065,1.847935483870968,0.22,0.22
7.003870967741936,1.8243870967741933,0.22,0.22
6.981935483870967,1.8008387096774194,0.22,0.22
6.959677419354839,1.7773225806451614,0.22,0.22
6.93741935483871,1.7538064516129033,0.22,0.22
6.9154838709677415,1.7302903225806452,0.22,0.22
6.893225806451613,1.7067741935483869,0.22,0.22
6.871290322580645,1.6832903225806453,0.22,0.22
6.849032258064516,1.6598064516129032,0.22,0.22
6.8267741935483865,1.6363225806451611,0.22,0.22
6.804838709677419,1.6128064516129033,0.22,0.22
6.78258064516129,1.5893548387096774,0.22,0.22
6.760645161290323,1.5658709677419356,0.22,0.22
6.7383870967741935,1.5423870967741935,0.22,0.22
6.716129032258064,1.5189032258064517,0.22,0.22
6.693870967741935,1.4954516129032258,0.22,0.22
6.671935483870969,1.471967741935484,0.22,0.22
6.649677419354839,1.448483870967742,0.22,0.22
6.627419354838709,1.4250322580645165,0.22,0.22
6.60516129032258,1.4015483870967742,0.22,0.22
6.582903225806452,1.3780967741935484,0.22,0.22
6.5606451612903225,1.3546451612903223,0.22,0.22
6.538387096774193,1.331161290322581,0.22,0.22
6.516129032258065,1.3077096774193548,0.22,0.22
6.493870967741936,1.284258064516129,0.22,0.22
6.471612903225807,1.2608387096774194,0.22,0.22
6.449354838709677,1.2373870967741936,0.22,0.22
6.427096774193549,1.213967741935484,0.22,0.22
6.40483870967742,1.190548387096774,0.22,0.22
6.3825806451612905,1.1671290322580643,0.22,0.22
6.360322580645161,1.1437096774193547,0.22,0.22
6.337741935483871,1.120322580645161,0.22,0.22
6.315483870967742,1.0969354838709675,0.22,0.22
6.293225806451613,1.0735806451612904,0.22,0.22
6.270967741935484,1.050225806451613,0.22,0.22
6.248709677419355,1.0268709677419354,0.22,0.22
6.226451612903226,1.003548387096774,0.22,0.22
6.204193548387098,0.980225806451613,0.22,0.22
6.181612903225807,0.9569354838709676,0.22,0.22
6.159354838709677,0.9336129032258064,0.22,0.22
6.137096774193548,0.9103225806451613,0.22,0.22
6.11483870967742,0.8870645161290323,0.22,0.22
6.0925806451612905,0.8637741935483871,0.22,0.22
6.070322580645161,0.8405161290322581,0.22,0.22
6.048064516129033,0.817258064516129,0.22,0.22
6.025483870967742,0.794,0.22,0.22
6.003225806451613,0.770774193548387,0.22,0.22
5.980967741935483,0.7475161290322581,0.22,0.22
5.958709677419355,0.7242580645161291,0.22,0.22
5.936451612903226,0.7010000000000001,0.22,0.22
5.914193548387097,0.6777741935483871,0.22,0.22
5.891935483870968,0.6545161290322581,0.22,0.22
5.869354838709677,0.631258064516129,0.22,0.22
5.847096774193548,0.608,0.22,0.22
5.824838709677419,0.5847419354838709,0.22,0.22
5.8025806451612905,0.5614516129032259,0.22,0.22
5.780322580645161,0.5381935483870968,0.22,0.22
5.757741935483871,0.5149032258064516,0.22,0.22
5.735483870967743,0.4916129032258065,0.22,0.22
5.7132258064516135,0.4683225806451613,0.22,0.22
5.690967741935483,0.4450322580645161,0.22,0.22
5.668709677419354,0.4217419354838709,0.22,0.22
5.646451612903226,0.3984516129032258,0.22,0.22
5.623870967741936,0.3751612903225806,0.22,0.22
5.601612903225806,0.3518709677419355,0.22,0.22
5.579354838709678,0.3285483870967742,0.22,0.22
5.557096774193549,0.3052741935483871,0.22,0.22
