# s_m, x_m, y_m, vx_mps
30.3216363,5.6276475,0.069157,2.4433507
30.351628,5.6068785,0.0474971,2.4077587
30.3816197,5.5860936,0.0258915,2.3716255
30.4116115,5.5652673,0.004315,2.3349149
30.4416032,5.5443995,-0.0172311,2.2976007
30.4715949,5.5234922,-0.0387433,2.2596448
30.5015867,5.5025479,-0.0602188,2.2210019
30.5315784,5.4815712,-0.0816526,2.1816214
30.5615701,5.4605555,-0.1030527,2.1414445
30.5915618,5.4395018,-0.1244183,2.1007213
30.6215536,5.4184027,-0.1457375,2.0606591
30.6515453,5.3972175,-0.1669616,2.0231284
30.681537,5.3758435,-0.1880088,1.9885604
30.7115287,5.3541796,-0.2087675,1.9567605
30.7415205,5.3321369,-0.2291155,1.9275648
30.7715122,5.309631,-0.2489347,1.9008122
30.8015039,5.2865868,-0.2681074,1.8763302
30.8314957,5.2629264,-0.2865277,1.8538843
30.8614874,5.2385921,-0.3040826,1.8331709
30.8914791,5.2135789,-0.3206374,1.813897
30.9214708,5.1878755,-0.3360822,1.7957244
30.9514626,5.1614889,-0.3503164,1.7782739
30.9814543,5.1344444,-0.3632511,1.7611366
31.011446,5.1067829,-0.3748127,1.7438794
31.0414377,5.0785498,-0.384947,1.7264668
31.0714295,5.0498333,-0.3936066,1.7084677
31.1014212,5.0207081,-0.4007707,1.6895089
31.1314129,4.9912541,-0.4064341,1.6692606
31.1614047,4.9615538,-0.4106052,1.6474456
31.1913964,4.9316896,-0.4133034,1.6238444
31.2213881,4.9017415,-0.4145559,1.5982944
31.2513798,4.8717483,-0.4143936,1.5706875
31.2813716,4.8417699,-0.4128434,1.5409405
31.3113633,4.8118911,-0.4099315,1.5090275
31.341355,4.782175,-0.405678,1.474981
31.3713467,4.752685,-0.4000937,1.4388764
31.4013385,4.7234918,-0.3931763,1.4008401
31.4313302,4.6946874,-0.3849105,1.3610665
31.4613219,4.6664157,-0.3752743,1.3201871
31.4913137,4.6383646,-0.3640238,1.2787147
31.5213054,4.6112735,-0.3512928,1.2359863
31.5512971,4.5848997,-0.3369082,1.1925721
31.5812888,4.5589298,-0.3222434,1.1925721
31.6112806,4.5312019,-0.3114093,1.1925721
31.6412723,4.5023335,-0.302928,1.2281291
31.671264,4.4742633,-0.2924588,1.2607796
31.7012557,4.4473704,-0.2795155,1.2870183
31.7312475,4.4214611,-0.2643301,1.316494
31.7612392,4.3967936,-0.2473702,1.3482503
31.7912309,4.3731938,-0.2287647,1.3810492
31.8212227,4.3507528,-0.2087486,1.4138961
31.8512144,4.32957,-0.1875442,1.4461208
31.8812061,4.3095976,-0.1651963,1.4772953
31.9111978,4.2908641,-0.1417799,1.5071014
31.9411896,4.273424,-0.1173766,1.5353123
31.9711813,4.2573361,-0.092059,1.5617767
32.001173,4.2426636,-0.0658958,1.5864036
32.0311647,4.229473,-0.0389564,1.6091565
32.0611565,4.2178319,-0.011314,1.6300523
32.0911482,4.2078063,0.0169525,1.6491635
32.1211399,4.199457,0.0457568,1.6666212
32.1511317,4.1928356,0.0750052,1.682616
32.1811234,4.187981,0.1045971,1.6973971
32.2111151,4.1849154,0.1344268,1.7112655
32.2411068,4.1836418,0.1643865,1.7245629
32.2710986,4.1841415,0.1943692,1.7376554
32.3010903,4.1863741,0.2242737,1.7509147
32.331082,4.1902783,0.254007,1.7646989
32.3610737,4.195774,0.2834889,1.7793359
32.3910655,4.2027652,0.3126533,1.7951128
32.4210572,4.2111432,0.341448,1.8122646
32.4510489,4.2207917,0.3698419,1.8310159
32.4810407,4.2315977,0.3978189,1.8513597
32.5110324,4.2434564,0.4253648,1.8729712
32.5410241,4.2562664,0.4524812,1.895946
32.5710158,4.2699269,0.4791802,1.9203439
32.6010076,4.2843378,0.5054824,1.9462425
32.6309993,4.2993997,0.5314181,1.9737402
32.660991,4.3150136,0.5570257,2.0029526
32.6909827,4.3310804,0.582352,2.0340196
32.7209745,4.3475017,0.6074498,2.0670612
32.7509662,4.3641833,0.6323751,2.1020637
32.7809579,4.3810348,0.6571852,2.1390469
32.8109497,4.3979715,0.6819358,2.1777606
32.8409414,4.414942,0.7066622,2.2157457
32.8709331,4.431936,0.7313727,2.2530398
32.9009248,4.4489541,0.756067,2.2896777
32.9309166,4.4659978,0.7807441,2.3256914
32.9609083,4.4830686,0.805403,2.36111
32.9909,4.500168,0.8300425,2.3959608
33.0208918,4.5172975,0.8546617,2.4302688
33.0508835,4.5344585,0.8792596,2.4640575
33.0808752,4.551652,0.9038352,2.4973485
33.1108669,4.5688775,0.9283853,2.530162
33.1408587,4.586137,0.9529111,2.562517
33.1708504,4.6034314,0.9774124,2.5944311
33.2008421,4.620761,1.0018888,2.625921
33.2308338,4.6381261,1.0263403,2.6570021
33.2608256,4.6555265,1.050767,2.6876891
33.2908173,4.6729618,1.075169,2.7179959
33.320809,4.6904314,1.099547,2.7479353
33.3508008,4.7079345,1.1239015,2.7775197
33.3807925,4.7254697,1.1482333,2.8067607
33.4107842,4.7430356,1.1725435,2.8356692
33.4407759,4.7606305,1.1968333,2.8642558
33.4707677,4.7782524,1.2211041,2.8925301
33.5007594,4.7958991,1.2453573,2.9205018
33.5307511,4.8135684,1.2695946,2.9481796
33.5607428,4.8312575,1.2938156,2.975572
33.5907346,4.8489634,1.3180202,3.0026873
33.6207263,4.8666867,1.3422129,3.029533
33.650718,4.884425,1.3663953,3.0561165
33.6807098,4.902176,1.3905691,3.082445
33.7107015,4.9199373,1.4147361,3.108525
33.7406932,4.9377059,1.4388982,3.1343631
33.7706849,4.955479,1.4630575,3.1599654
33.8006767,4.9732536,1.4872162,3.1853379
33.8306684,4.9910263,1.5113764,3.2104861
33.8606601,5.0087937,1.5355405,3.2354155
33.8906518,5.0265526,1.5597108,3.2601314
33.9206436,5.0442994,1.5838871,3.2846388
33.9506353,5.0620366,1.6080713,3.3089424
33.980627,5.0797658,1.632262,3.3330469
34.0106188,5.097489,1.6564576,3.3569569
34.0406105,5.1152078,1.6806566,3.3806765
34.0706022,5.1329242,1.7048574,3.40421
34.1005939,5.1506398,1.7290587,3.4275613
34.1305857,5.1683571,1.7532583,3.4507343
34.1605774,5.186079,1.7774538,3.4737327
34.1905691,5.2038087,1.8016427,3.4965601
34.2205608,5.2215506,1.8258241,3.51922
34.2505526,5.2393084,1.8499959,3.5417157
34.2805443,5.2570844,1.8741543,3.5640505
34.310536,5.274882,1.8982968,3.5862275
34.3405278,5.2927044,1.9224205,3.6082498
34.3705195,5.310555,1.9465229,3.6301203
34.4005112,5.3284373,1.970601,3.6518419
34.4305029,5.3463548,1.9946522,3.6734173
34.4604947,5.364311,2.0186736,3.6948492
34.4904864,5.3823096,2.0426622,3.7161402
34.5204781,5.4003545,2.066615,3.7372928
34.5504698,5.4184495,2.0905289,3.7582874
34.5804616,5.4366022,2.1144054,3.7788871
34.6104533,5.4548146,2.1382384,3.7990855
34.640445,5.4730898,2.1620228,3.8188755
34.6704368,5.4914321,2.1857549,3.8382491
34.7004285,5.509846,2.209431,3.8571982
34.7304202,5.528336,2.233047,3.8757136
34.7604119,5.5469069,2.2565989,3.893786
34.7904037,5.5655638,2.2800823,3.9114053
34.8203954,5.5843114,2.3034926,3.9285619
34.8503871,5.6031554,2.3268257,3.9452442
34.8803788,5.6221003,2.3500757,3.9614458
34.9103706,5.6411492,2.3732344,3.9771392
34.9403623,5.660308,2.3963021,3.9924798
34.970354,5.6795772,2.4192831,4.0078328
35.0003458,5.698951,2.442177,4.0233055
35.0303375,5.7184253,2.4649849,4.038852
35.0603292,5.7379969,2.4877096,4.0545072
35.0903209,5.7576623,2.5103533,4.0702655
35.1203127,5.7774178,2.5329185,4.0861379
35.1503044,5.7972599,2.5554077,4.1021278
35.1802961,5.8171849,2.5778236,4.1182404
35.2102878,5.8371893,2.6001688,4.1344794
35.2402796,5.8572693,2.622446,4.1508483
35.2702713,5.8774215,2.6446581,4.1673497
35.300263,5.8976423,2.6668079,4.1839858
35.3302548,5.917928,2.6888982,4.2007583
35.3602465,5.9382753,2.710932,4.2176684
35.3902382,5.9586806,2.732912,4.2347169
35.4202299,5.9791405,2.7548413,4.2519042
35.4502217,5.9996517,2.7767227,4.2692303
35.4802134,6.0202108,2.7985591,4.2866951
35.5102051,6.0408145,2.8203535,4.3042981
35.5401968,6.0614595,2.8421087,4.3220385
35.5701886,6.0821428,2.8638275,4.3398205
35.6001803,6.1028611,2.8855128,4.3575178
35.630172,6.1236114,2.9071674,4.3751312
35.6601638,6.1443907,2.9287943,4.3926621
35.6901555,6.165196,2.950396,4.4101113
35.7201472,6.1860245,2.9719755,4.42748
35.7501389,6.2068733,2.9935355,4.444769
35.7801307,6.2277395,3.0150785,4.4619795
35.8101224,6.2486204,3.0366074,4.4791123
35.8401141,6.2695133,3.0581248,4.4961683
35.8701058,6.2904153,3.0796332,4.5131486
35.9000976,6.311324,3.1011352,4.530054
35.9300893,6.3322365,3.1226335,4.5468854
35.960081,6.3531504,3.1441305,4.5636437
35.9900728,6.3740631,3.1656288,4.5803296
36.0200645,6.3949719,3.1871309,4.5969442
36.0500562,6.4158743,3.2086392,4.613488
36.0800479,6.4367678,3.2301562,4.6299621
36.1100397,6.4576498,3.2516844,4.6463671
36.1400314,6.4785178,3.2732261,4.6627038
36.1700231,6.4993693,3.2947839,4.6649633
36.2000148,6.5202017,3.3163601,4.6474176
36.2300066,6.5410124,3.3379572,4.6300011
36.2599983,6.5617989,3.3595776,4.6127132
36.28999,6.5825586,3.3812238,4.595554
36.3199818,6.6032888,3.4028982,4.5785239
36.3499735,6.623987,3.4246032,4.5616235
36.3799652,6.6446503,3.4463413,4.5448538
36.4099569,6.6652762,3.4681151,4.5282163
36.4399487,6.6858617,3.4899269,4.5117127
36.4699404,6.706404,3.5117794,4.4953451
36.4999321,6.7269002,3.533675,4.4791159
36.5299238,6.7473475,3.5556165,4.4630278
36.5599156,6.7677426,3.5776063,4.4470839
36.5899073,6.7880826,3.5996472,4.4312876
36.619899,6.8083642,3.6217418,4.4156426
36.6498908,6.8285842,3.6438928,4.4001528
36.6798825,6.8487391,3.666103,4.3848224
36.7098742,6.8688255,3.6883751,4.3696559
36.7398659,6.8888397,3.7107121,4.3546579
36.7698577,6.9087782,3.7331167,4.3398334
36.7998494,6.9286372,3.7555918,4.3251873
36.8298411,6.9484125,3.7781405,4.3107248
36.8598328,6.9681004,3.8007655,4.2964511
36.8898246,6.9876965,3.82347,4.2823715
36.9198163,7.0071966,3.846257,4.2684913
36.949808,7.0265963,3.8691295,4.2548155
36.9797998,7.045891,3.8920906,4.2413492
37.0097915,7.065076,3.9151433,4.2280972
37.0397832,7.0841465,3.9382907,4.2150642
37.0697749,7.1030976,3.961536,4.202254
37.0997667,7.1219242,3.984882,4.1896713
37.1297584,7.1406211,4.0083321,4.1773159
37.1597501,7.1591829,4.0318888,4.1652018
37.1897418,7.1776047,4.0555559,4.1532905
37.2197336,7.1958796,4.0793341,4.1417227
37.2497253,7.2140013,4.103227,4.1301565
37.279717,7.2319702,4.1272385,4.1185593
37.3097088,7.2497879,4.1513639,4.1066325
37.3397005,7.2674568,4.1755983,4.0943616
37.3696922,7.2849804,4.1999383,4.0817399
37.3996839,7.3023621,4.2243799,4.0687629
37.4296757,7.3196052,4.2489196,4.0554267
37.4596674,7.3367134,4.2735536,4.041729
37.4896591,7.3536903,4.2982783,4.0276683
37.5196508,7.3705394,4.3230903,4.013244
37.5496426,7.3872644,4.347986,3.9984563
37.5796343,7.4038691,4.3729623,3.9833062
37.609626,7.4203567,4.3980153,3.9677951
37.6396178,7.4367311,4.4231422,3.9519249
37.6696095,7.4529961,4.4483403,3.9356979
37.6996012,7.4691552,4.4736064,3.9191165
37.7295929,7.485212,4.4989378,3.9021835
37.7595847,7.50117,4.5243317,3.8849017
37.7895764,7.5170327,4.5497853,3.8672739
37.8195681,7.5328034,4.5752961,3.8493032
37.8495598,7.5484855,4.6008616,3.8309924
37.8795516,7.564082,4.6264788,3.8123443
37.9095433,7.5795963,4.6521455,3.7933616
37.939535,7.5950316,4.6778597,3.774047
37.9695268,7.6103912,4.7036192,3.7544029
37.9995185,7.625678,4.7294219,3.7344317
38.0295102,7.6408951,4.7552657,3.7141353
38.0595019,7.6560456,4.7811487,3.6935158
38.0894937,7.6711322,4.8070689,3.6725749
38.1194854,7.6861578,4.8330246,3.6513141
38.1494771,7.7011252,4.8590138,3.6297348
38.1794688,7.7160373,4.8850349,3.607838
38.2094606,7.7308966,4.9110862,3.5856247
38.2394523,7.7457059,4.9371661,3.5630957
38.269444,7.7604676,4.9632729,3.5402514
38.2994358,7.7751844,4.9894052,3.5170922
38.3294275,7.7898587,5.0155615,3.4936182
38.3594192,7.804493,5.0417403,3.4698295
38.3894109,7.8190896,5.0679404,3.4457258
38.4194027,7.8336509,5.0941602,3.4213067
38.4493944,7.8481791,5.1203986,3.3965718
38.4793861,7.8626764,5.1466543,3.3715202
38.5093778,7.8771451,5.1729261,3.3461511
38.5393696,7.8915872,5.1992128,3.3204635
38.5693613,7.9060048,5.2255134,3.2944561
38.599353,7.9203999,5.2518268,3.2681276
38.6293448,7.9347743,5.278152,3.2414764
38.6593365,7.9491278,5.3044841,3.214501
38.6893282,7.9634635,5.3308251,3.1872074
38.7193199,7.9777826,5.3571753,3.1596238
38.7493117,7.9920858,5.3835344,3.1317564
38.7793034,8.0063738,5.4099021,3.1036034
38.8092951,8.0206468,5.4362784,3.0751617
38.8392868,8.0349052,5.4626632,3.046428
38.8692786,8.0491494,5.4890564,3.0173986
38.8992703,8.0633795,5.5154581,2.9880695
38.929262,8.0775956,5.5418684,2.9584363
38.9592538,8.0917977,5.5682876,2.9284941
38.9892455,8.1059857,5.5947159,2.8982377
39.0192372,8.1201571,5.6211493,2.8676647
39.0492289,8.1343098,5.6475857,2.8368443
39.0792207,8.1484444,5.6740328,2.8060327
39.1092124,8.1625527,5.7004953,2.7753212
39.1392041,8.1766231,5.7269795,2.744768
39.1691958,8.1906423,5.7534928,2.7145508
39.1991876,8.2045917,5.7800453,2.6848505
39.2291793,8.2184476,5.8066493,2.6557013
39.259171,8.2321846,5.8333175,2.6270863
39.2891628,8.2457731,5.860055,2.5989909
39.3191545,8.2591863,5.8868719,2.5714027
39.3491462,8.2724022,5.9137893,2.5443084
39.3791379,8.285394,5.9408184,2.5176956
39.4091297,8.2981342,5.9679701,2.4915533
39.4391214,8.3105945,5.9952546,2.4658715
39.4691131,8.3227464,6.0226814,2.4406413
39.4991048,8.3345586,6.0502549,2.4158559
39.5290966,8.3459958,6.07797,2.3915134
39.5590883,8.3570342,6.1058498,2.3676072
39.58908,8.3676421,6.1338999,2.3441328
39.6190718,8.3777869,6.162125,2.3210823
39.6490635,8.3874353,6.1905282,2.298452
39.6790552,8.3965532,6.2191119,2.2762386
39.7090469,8.4050977,6.2478483,2.2543907
39.7390387,8.4130432,6.2767603,2.2328098
39.7690304,8.4203583,6.305846,2.2114414
39.7990221,8.4270114,6.335095,2.1902305
39.8290138,8.4329727,6.3644957,2.1691119
39.8590056,8.4382131,6.3940285,2.1480145
39.8889973,8.4427072,6.4236752,2.1268505
39.918989,8.4464335,6.453433,2.105546
39.9489808,8.4493706,6.4832822,2.0840257
39.9789725,8.4514996,6.5132012,2.0622823
40.0089642,8.4528043,6.5431664,2.0402417
40.0389559,8.4532715,6.5731526,2.0178264
40.0689477,8.4528905,6.6031432,1.9949291
40.0989394,8.4516533,6.6331116,1.9714713
40.1289311,8.4495546,6.6630302,1.9473757
40.1589228,8.4465917,6.6928698,1.9225669
40.1889146,8.442762,6.7226211,1.8969721
40.2189063,8.4380667,6.7522522,1.8704931
40.248898,8.4325094,6.7817316,1.8430549
40.2788898,8.4260954,6.8110297,1.8145899
40.3088815,8.4188316,6.8401166,1.7850325
40.3388732,8.4107207,6.8689817,1.7543185
40.3688649,8.4017588,6.8976296,1.7223763
40.3988567,8.3919618,6.9259986,1.6891257
40.4288484,8.3813369,6.9540599,1.6545037
40.4588401,8.3698901,6.9817851,1.618446
40.4888318,8.3576258,7.0091458,1.5808861
40.5188236,8.3445454,7.0361141,1.5417542
40.5488153,8.3306461,7.0626621,1.5009766
40.578807,8.3159196,7.0887613,1.4584746
40.6087988,8.3003445,7.1143906,1.4141639
40.6387905,8.283917,7.1394825,1.3679529
40.6687822,8.2665889,7.1640175,1.3197492
40.6987739,8.2483357,7.1879113,1.2694502
40.7287657,8.2291387,7.2110462,1.2170043
40.7587574,8.209024,7.2332295,1.162419
40.7887491,8.1878139,7.2544542,1.1052128
40.8187408,8.1656419,7.2743894,1.0449563
40.8487326,8.1421915,7.2933399,0.979793
40.8787243,8.1192818,7.3123994,0.979793
40.908716,8.1001817,7.3353979,0.979793
40.9387078,8.0825706,7.3595394,1.051243
40.9686995,8.0641127,7.3831664,1.1191847
40.9986912,8.0444026,7.4059831,1.1766603
41.0286829,8.0238536,7.427591,1.2303032
41.0586747,8.002202,7.4484541,1.2818188
41.0886664,7.9797288,7.4684428,1.3315752
41.1186581,7.9566598,7.4874997,1.3797109
41.1486498,7.9329218,7.5057956,1.4263066
41.1786416,7.9085983,7.5233415,1.471393
41.2086333,7.883751,7.5401529,1.5150045
41.238625,7.8584268,7.5562454,1.5571781
41.2686168,7.8326636,7.5716317,1.5979526
41.2986085,7.8064936,7.586321,1.6373664
41.3286002,7.7799449,7.600319,1.6754571
41.3585919,7.7530437,7.6136285,1.7122607
41.3885837,7.7258413,7.6262371,1.7478115
41.4185754,7.6983332,7.6381569,1.7821508
41.4485671,7.6705271,7.6493895,1.8153138
41.4785588,7.6424437,7.659929,1.8473312
41.5085506,7.6141036,7.6697683,1.8782327
41.5385423,7.5855274,7.6788995,1.908048
41.568534,7.5567352,7.6873145,1.9368065
41.5985258,7.5277469,7.6950051,1.9645388
41.6285175,7.4985711,7.7019656,1.9912764
41.6585092,7.4692254,7.7081877,2.0170677
41.6885009,7.4397311,7.7136628,2.0419491
41.7184927,7.4101086,7.718383,2.065954
41.7484844,7.3803788,7.7223415,2.0891302
41.7784761,7.3505611,7.7255324,2.1115058
41.8084678,7.320677,7.7279515,2.1331395
41.8384596,7.2907432,7.7295958,2.1541306
41.8684513,7.2607557,7.7304554,2.1741814
41.898443,7.2307613,7.7305264,2.1935715
41.9284348,7.2007763,7.7298225,2.2128453
41.9584265,7.1708209,7.728361,2.2320374
41.9884182,7.140912,7.7261597,2.251175
42.0184099,7.1110655,7.7232376,2.2702974
42.0484017,7.0812964,7.7196146,2.2894364
42.0783934,7.0516181,7.7153112,2.3086208
42.1083851,7.0220428,7.7103485,2.3278766
42.1383768,6.9925815,7.7047484,2.3472268
42.1683686,6.9632437,7.6985326,2.3666918
42.1983603,6.9340362,7.6917231,2.3862901
42.228352,6.9049659,7.6843421,2.4060376
42.2583438,6.876041,7.6764125,2.4259487
42.2883355,6.8472658,7.6679567,2.4460366
42.3183272,6.8186439,7.6589969,2.4663133
42.3483189,6.7901775,7.6495551,2.4867898
42.3783107,6.761868,7.6396532,2.5074761
42.4083024,6.7337157,7.6293127,2.5283818
42.4382941,6.7057202,7.6185551,2.5495161
42.4682858,6.6778803,7.6074012,2.5708876
42.4982776,6.6501937,7.595872,2.592505
42.5282693,6.6226576,7.5839877,2.6143769
42.558261,6.5952686,7.5717686,2.6365122
42.5882528,6.5680223,7.5592344,2.6589196
42.6182445,6.540914,7.5464047,2.6816085
42.6482362,6.5139383,7.5332987,2.7045884
42.6782279,6.4870881,7.5199344,2.7278693
42.7082197,6.4603598,7.5063282,2.7513814
42.7382114,6.433751,7.4924898,2.7748311
42.7682031,6.4072611,7.4784255,2.7981358
42.7981948,6.3808892,7.4641414,2.8212942
42.8281866,6.3546344,7.4496431,2.844315
42.8581783,6.3284959,7.4349365,2.8672064
42.88817,6.3024726,7.4200272,2.8899767
42.9181618,6.2765633,7.4049207,2.9126336
42.9481535,6.2507667,7.3896227,2.935185
42.9781452,6.2250815,7.3741385,2.9576383
43.0081369,6.1995061,7.3584735,2.980001
43.0381287,6.1740391,7.3426332,3.0022803
43.0681204,6.1486787,7.3266227,3.0244833
43.0981121,6.1234233,7.3104473,3.0466171
43.1281038,6.0982708,7.2941122,3.0686885
43.1580956,6.0732195,7.2776225,3.0907043
43.1880873,6.0482673,7.2609832,3.1126713
43.218079,6.0234119,7.2441994,3.134596
43.2480708,5.9986508,7.2272757,3.156485
43.2780625,5.9739823,7.2102174,3.1783448
43.3080542,5.9494039,7.1930296,3.2001819
43.3380459,5.9249133,7.175717,3.2220026
43.3680377,5.9005079,7.1582846,3.2438134
43.3980294,5.8761852,7.1407371,3.2656204
43.4280211,5.8519425,7.1230793,3.28743
43.4580128,5.8277772,7.1053157,3.3092375
43.4880046,5.8036874,7.0874501,3.3310026
43.5179963,5.7796714,7.0694854,3.3526987
43.547988,5.7557276,7.0514245,3.3743245
43.5779798,5.7318546,7.0332704,3.3958852
43.6079715,5.7080506,7.0150257,3.4173856
43.6379632,5.6843141,6.9966934,3.4388309
43.6679549,5.6606433,6.9782764,3.4602259
43.6979467,5.6370366,6.9597772,3.4815712
43.7279384,5.6134927,6.9411983,3.5028478
43.7579301,5.5900106,6.9225412,3.5240201
43.7879218,5.5665897,6.9038074,3.545082
43.8179136,5.5432293,6.8849983,3.5660374
43.8479053,5.5199285,6.8661153,3.58689
43.877897,5.4966866,6.8471597,3.6076436
43.9078888,5.4735028,6.8281331,3.6283016
43.9378805,5.4503764,6.8090367,3.6488677
43.9678722,5.4273064,6.789872,3.6693455
43.9978639,5.4042923,6.7706405,3.6897382
44.0278557,5.381333,6.7513435,3.7100494
44.0578474,5.3584277,6.7319824,3.7302824
44.0878391,5.3355756,6.7125587,3.7504405
44.1178308,5.3127758,6.6930736,3.770527
44.1478226,5.2900273,6.6735287,3.790545
44.1778143,5.2673292,6.6539252,3.8104978
44.207806,5.2446806,6.6342646,3.8303885
44.2377978,5.2220804,6.6145482,3.8502202
44.2677895,5.1995278,6.5947776,3.8699959
44.2977812,5.1770217,6.574954,3.8897188
44.3277729,5.1545611,6.5550788,3.9093918
44.3577647,5.132145,6.5351535,3.9290178
44.3877564,5.1097723,6.5151794,3.9485999
44.4177481,5.0874419,6.495158,3.9681408
44.4477398,5.0651528,6.4750906,3.9876436
44.4777316,5.0429039,6.4549787,4.007111
44.5077233,5.020694,6.4348236,4.0265187
44.537715,4.998522,6.4146268,4.0458189
44.5677068,4.9763868,6.3943897,4.0650133
